1623158100000,32790.53000000,32860.00000000,32550.00000000,32649.17000000,960.31650900,1623158999999,31427093.90182299,18256,473.62393100,15503350.08775885,0
1623159000000,32648.55000000,32813.46000000,32648.55000000,32685.37000000,620.66247700,1623159899999,20309285.39395838,13518,292.39777200,9567450.04019368,0
1623159900000,32685.37000000,32767.61000000,32364.93000000,32383.80000000,1528.32759200,1623160799999,49742370.94880677,24822,705.29971500,22961812.48568968,0
1623160800000,32383.80000000,32530.02000000,31741.84000000,31872.66000000,4429.01459300,1623161699999,142023303.52221413,73608,1927.95893000,61844338.02400171,0
1623161700000,31872.67000000,31997.66000000,31603.00000000,31876.21000000,2537.78697600,1623162599999,80728565.85935248,40075,1300.78955800,41387587.01837769,0
1623162600000,31877.86000000,31984.24000000,31738.43000000,31777.98000000,1316.46842200,1623163499999,41970968.60536927,22406,618.80641000,19728873.47980777,0
1623163500000,31777.98000000,31899.98000000,31428.63000000,31769.41000000,2984.56462800,1623164399999,94514467.85357516,43795,1391.50108300,44062488.44602514,0
1623164400000,31769.42000000,31839.98000000,31508.23000000,31527.41000000,1615.37954600,1623165299999,51114828.09270970,27414,781.62208600,24732932.68127954,0
1623165300000,31523.92000000,31589.11000000,31000.00000000,31450.37000000,5088.88703700,1623166199999,159012024.59610643,71692,2144.33683900,67060631.83196853,0
1623166200000,31451.43000000,31658.17000000,31239.19000000,31466.48000000,2297.17635900,1623167099999,72298447.56504350,41240,1136.91697300,35792339.65426682,0
1623167100000,31466.19000000,31800.00000000,31466.19000000,31705.24000000,1761.55190900,1623167999999,55772404.71259042,30953,952.51819900,30155283.40927016,0
1623168000000,31705.25000000,32267.58000000,31563.52000000,32155.91000000,3036.14794300,1623168899999,97339773.61039799,47931,1586.51829400,50857083.92579153,0
1623168900000,32155.92000000,32378.36000000,31940.00000000,32092.38000000,1680.01408900,1623169799999,53975202.53266248,28610,831.00648900,26709467.60442318,0
1623169800000,32092.38000000,32200.13000000,31940.10000000,31977.29000000,1011.75051700,1623170699999,32439284.81917012,17897,514.01604000,16480603.05032296,0
1623170700000,31977.26000000,32199.66000000,31890.88000000,32174.17000000,929.65142600,1623171599999,29791863.77771096,15490,494.36198300,15842936.21303711,0
1623171600000,32174.17000000,32210.52000000,32000.01000000,32126.32000000,817.43251800,1623172499999,26243731.02742293,15426,410.94503000,13194318.52437889,0
1623172500000,32126.21000000,32168.00000000,31851.85000000,31968.93000000,744.37442400,1623173399999,23797264.91747657,15854,373.56804500,11942688.21753035,0
1623173400000,31970.05000000,32043.94000000,31915.25000000,31940.21000000,761.70325300,1623174299999,24363837.19426376,12484,407.57895000,13036962.92299854,0
1623174300000,31940.22000000,32180.00000000,31940.21000000,32156.31000000,846.72288900,1623175199999,27160290.53384401,15064,452.43240400,14514070.51461952,0
1623175200000,32157.97000000,32599.95000000,32053.91000000,32416.37000000,1850.29018400,1623176099999,59838054.41596992,28786,1043.73278900,33759993.25917804,0
1623176100000,32416.37000000,32539.36000000,32320.12000000,32352.47000000,1006.22582300,1623176999999,32633087.62052213,17112,517.48945900,16783842.27436639,0
1623177000000,32352.47000000,32460.42000000,32304.78000000,32406.78000000,670.00760000,1623177899999,21695185.54589992,13932,324.60534600,10510581.76761269,0
1623177900000,32407.05000000,32782.69000000,32405.00000000,32735.90000000,1437.05035100,1623178799999,46840905.48024578,23789,753.70389700,24568353.53642918,0
1623178800000,32735.90000000,32801.50000000,32589.24000000,32739.84000000,1152.03374000,1623179699999,37671570.50762564,18856,554.88601700,18146119.44060383,0
1623179700000,32739.84000000,32775.21000000,32650.01000000,32666.24000000,780.54278200,1623180599999,25535568.33575416,12571,332.34586100,10872887.17733881,0
1623180600000,32664.58000000,32936.77000000,32664.57000000,32854.74000000,1077.68142400,1623181499999,35355240.78283120,17148,558.29472400,18317410.25983194,0
1623181500000,32854.73000000,32999.35000000,32754.74000000,32864.18000000,874.11125300,1623182399999,28731611.77093510,14938,394.76643800,12978663.45930998,0
1623182400000,32864.19000000,32890.48000000,32680.05000000,32731.00000000,850.08772500,1623183299999,27854354.62136126,17071,355.85456800,11661727.49056161,0
1623183300000,32730.92000000,33299.96000000,32661.95000000,33204.21000000,1478.41504800,1623184199999,48768516.35114663,25478,903.15325600,29806080.84744773,0
1623184200000,33204.21000000,33491.51000000,33074.75000000,33443.82000000,1595.44106900,1623185099999,53057395.38389196,25603,882.43712300,29355847.72543156,0
1623185100000,33445.01000000,33841.98000000,33442.28000000,33596.12000000,2031.22133000,1623185999999,68360576.10828690,33582,1024.21357000,34473931.32384267,0
1623186000000,33596.15000000,33781.65000000,33480.01000000,33647.89000000,1283.98692100,1623186899999,43143669.16071629,21383,638.52242300,21455489.79283518,0
1623186900000,33644.58000000,33647.21000000,33432.80000000,33550.00000000,774.59393800,1623187799999,25963238.32873169,14798,347.86623800,11659566.55493415,0
1623187800000,33550.00000000,33597.20000000,33260.56000000,33500.04000000,970.48062100,1623188699999,32429381.61876917,20954,522.99121000,17469228.71342104,0
1623188700000,33500.01000000,33717.00000000,33451.46000000,33451.46000000,906.17577200,1623189599999,30443296.88985765,16388,485.18911600,16298861.26920757,0
1623189600000,33456.20000000,33566.00000000,33343.88000000,33500.00000000,636.31471700,1623190499999,21307080.81633062,13557,284.14267000,9514556.59147579,0
1623190500000,33500.00000000,33660.92000000,33500.00000000,33612.04000000,529.48133700,1623191399999,17785168.45825915,12243,266.79732100,8961774.23937615,0
1623191400000,33612.04000000,33795.84000000,33409.62000000,33448.30000000,663.52942800,1623192299999,22296471.09579398,13090,323.52832000,10873843.89763661,0
1623192300000,33448.30000000,33544.32000000,33350.00000000,33437.90000000,421.11272400,1623193199999,14076773.84327146,9513,190.51981000,6367952.18586171,0
1623193200000,33437.91000000,33646.98000000,33437.91000000,33566.72000000,592.99862000,1623194099999,19908454.37561881,10611,311.25242300,10448905.11110142,0
1623194100000,33566.71000000,33624.69000000,33378.26000000,33431.97000000,467.71226600,1623194999999,15666934.26446584,8971,199.07528800,6668906.19903242,0
1623195000000,33430.03000000,33574.40000000,33280.19000000,33452.89000000,639.71996900,1623195899999,21378432.32715822,10911,287.47741400,9612375.33336691,0
1623195900000,33452.37000000,33545.81000000,33357.38000000,33380.81000000,408.68574300,1623196799999,13665144.99673313,7774,193.54014300,6470814.64289931,0
1623196800000,33380.80000000,33540.47000000,33021.26000000,33044.13000000,1100.57936900,1623197699999,36572594.28094852,22439,488.57711400,16237841.88599634,0
1623197700000,33050.85000000,33176.41000000,32874.71000000,32917.60000000,1083.54867400,1623198599999,35753369.08203972,20618,491.63424300,16224873.48612822,0
1623198600000,32917.60000000,33205.14000000,32917.60000000,33118.65000000,556.35996900,1623199499999,18409182.74882028,12296,306.83284100,10152751.18533386,0
1623199500000,33118.65000000,33120.01000000,32858.68000000,32886.11000000,915.72266600,1623200399999,30208627.70492067,13256,417.97697400,13785916.23060271,0
1623200400000,32886.11000000,33049.99000000,32836.25000000,32925.17000000,572.22668000,1623201299999,18845597.29314782,11786,302.68109500,9969111.11856507,0
1623201300000,32925.91000000,33026.00000000,32888.88000000,33001.90000000,485.68777600,1623202199999,16011784.93370802,9129,228.26524600,7526369.27264393,0
1623202200000,33000.16000000,33000.16000000,32737.97000000,32750.00000000,625.06305500,1623203099999,20545160.90202080,11320,289.13435300,9503143.34879288,0
